"scientific_name"	"datetime"	"description"	"place_guess"	"latitude"	"longitude"	"tag_list"	"common_name"	"url"	"image_url"	"user_login"	"id"	"species_guess"	"iconic_taxon_name"	"taxon_id"	"num_identification_agreements"	"num_identification_disagreements"	"observed_on_string"	"observed_on"	"time_observed_at"	"time_zone"	"positional_accuracy"	"public_positional_accuracy"	"geoprivacy"	"taxon_geoprivacy"	"coordinates_obscured"	"positioning_method"	"positioning_device"	"user_id"	"user_name"	"created_at"	"updated_at"	"quality_grade"	"license"	"sound_url"	"oauth_application_id"	"captive_cultivated"
"Nyctereutes procyonoides"	"2024-11-17 19:23:00 +0300"	""	"<U+0417><U+0443><U+0435><U+0432><U+0441><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+041A><U+0438><U+0440><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	58.4670410115	50.652736213	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/254115621"	"https://inaturalist-open-data.s3.amazonaws.com/photos/455101622/medium.png"	"anisimov-43"	254115621	"<U+0415><U+043D><U+043E><U+0442><U+043E><U+0432><U+0438><U+0434><U+043D><U+0430><U+044F> <U+0441><U+043E><U+0431><U+0430><U+043A><U+0430>"	"Mammalia"	855311	3	0	"2024/11/17 19:23"	"2024-11-17"	"2024-11-17 16:23:00 UTC"	"Europe/Kirov"	4000	4000	""	"open"	"false"	""	""	1417229	"Dmitry Anisimov"	"2024-12-04 16:28:29 UTC"	"2024-12-12 06:55:04 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2024-11-19 19:23:00 +0300"	""	"<U+0417><U+0443><U+0435><U+0432><U+0441><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+041A><U+0438><U+0440><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	58.4666199803	50.6517062448	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/254115620"	"https://inaturalist-open-data.s3.amazonaws.com/photos/455101598/medium.png"	"anisimov-43"	254115620	"<U+0415><U+043D><U+043E><U+0442><U+043E><U+0432><U+0438><U+0434><U+043D><U+0430><U+044F> <U+0441><U+043E><U+0431><U+0430><U+043A><U+0430>"	"Mammalia"	855311	2	0	"2024/11/19 19:23"	"2024-11-19"	"2024-11-19 16:23:00 UTC"	"Europe/Kirov"	4000	4000	""	"open"	"false"	""	""	1417229	"Dmitry Anisimov"	"2024-12-04 16:28:29 UTC"	"2024-12-05 03:50:05 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2024-11-13 19:23:00 +0300"	""	"<U+0417><U+0443><U+0435><U+0432><U+0441><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+041A><U+0438><U+0440><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	58.4664472395	50.6522531022	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/254115617"	"https://inaturalist-open-data.s3.amazonaws.com/photos/455101566/medium.png"	"anisimov-43"	254115617	"<U+0415><U+043D><U+043E><U+0442><U+043E><U+0432><U+0438><U+0434><U+043D><U+0430><U+044F> <U+0441><U+043E><U+0431><U+0430><U+043A><U+0430>"	"Mammalia"	855311	1	0	"2024/11/13 19:23"	"2024-11-13"	"2024-11-13 16:23:00 UTC"	"Europe/Kirov"	4000	4000	""	"open"	"false"	""	""	1417229	"Dmitry Anisimov"	"2024-12-04 16:28:27 UTC"	"2024-12-04 16:35:25 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2024-11-12 19:23:00 +0300"	""	"<U+0417><U+0443><U+0435><U+0432><U+0441><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+041A><U+0438><U+0440><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	58.4659085643	50.6536898965	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/254115615"	"https://inaturalist-open-data.s3.amazonaws.com/photos/455101564/medium.png"	"anisimov-43"	254115615	"<U+0415><U+043D><U+043E><U+0442><U+043E><U+0432><U+0438><U+0434><U+043D><U+0430><U+044F> <U+0441><U+043E><U+0431><U+0430><U+043A><U+0430>"	"Mammalia"	855311	1	0	"2024/11/12 19:23"	"2024-11-12"	"2024-11-12 16:23:00 UTC"	"Europe/Kirov"	4000	4000	""	"open"	"false"	""	""	1417229	"Dmitry Anisimov"	"2024-12-04 16:28:26 UTC"	"2024-12-04 16:36:02 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2024-11-10 19:23:00 +0300"	""	"<U+0417><U+0443><U+0435><U+0432><U+0441><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+041A><U+0438><U+0440><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	58.4663371403	50.6513746474	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/254115613"	"https://inaturalist-open-data.s3.amazonaws.com/photos/455101529/medium.png"	"anisimov-43"	254115613	"<U+0415><U+043D><U+043E><U+0442><U+043E><U+0432><U+0438><U+0434><U+043D><U+0430><U+044F> <U+0441><U+043E><U+0431><U+0430><U+043A><U+0430>"	"Mammalia"	855311	2	0	"2024/11/10 19:23"	"2024-11-10"	"2024-11-10 16:23:00 UTC"	"Europe/Kirov"	4000	4000	""	"open"	"false"	""	""	1417229	"Dmitry Anisimov"	"2024-12-04 16:28:25 UTC"	"2024-12-05 03:50:19 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2024-11-09 19:23:00 +0300"	""	"<U+0421><U+0435><U+043C><U+0435><U+043D><U+043A><U+0438>, <U+041A><U+0438><U+0440><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>, 612420"	58.4635280015	50.6525773967	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/254115611"	"https://inaturalist-open-data.s3.amazonaws.com/photos/455101521/medium.png"	"anisimov-43"	254115611	"<U+0415><U+043D><U+043E><U+0442><U+043E><U+0432><U+0438><U+0434><U+043D><U+0430><U+044F> <U+0441><U+043E><U+0431><U+0430><U+043A><U+0430>"	"Mammalia"	855311	1	0	"2024/11/09 19:23"	"2024-11-09"	"2024-11-09 16:23:00 UTC"	"Europe/Kirov"	4000	4000	""	"open"	"false"	""	""	1417229	"Dmitry Anisimov"	"2024-12-04 16:28:24 UTC"	"2024-12-05 03:50:30 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2024-10-22 18:51:00 +0300"	""	"<U+0417><U+0443><U+0435><U+0432><U+0441><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+041A><U+0438><U+0440><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	58.4676152074	50.6519962521	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/254113372"	"https://inaturalist-open-data.s3.amazonaws.com/photos/455096663/medium.png"	"anisimov-43"	254113372	"<U+0415><U+043D><U+043E><U+0442><U+043E><U+0432><U+0438><U+0434><U+043D><U+0430><U+044F> <U+0441><U+043E><U+0431><U+0430><U+043A><U+0430>"	"Mammalia"	855311	1	0	"2024/10/22 18:51"	"2024-10-22"	"2024-10-22 15:51:00 UTC"	"Europe/Kirov"	4000	4000	""	"open"	"false"	""	""	1417229	"Dmitry Anisimov"	"2024-12-04 15:57:25 UTC"	"2024-12-05 03:52:36 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2024-08-19 10:48:00 +0300"	""	"<U+0425><U+043E><U+0442><U+044B><U+043D><U+0435><U+0446><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+041E><U+0440><U+043B><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	53.2181937972	35.3501642727	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/253909041"	"https://inaturalist-open-data.s3.amazonaws.com/photos/454698762/medium.jpg"	"evgeniy_57"	253909041	"<U+0415><U+043D><U+043E><U+0442><U+043E><U+0432><U+0438><U+0434><U+043D><U+0430><U+044F> <U+0441><U+043E><U+0431><U+0430><U+043A><U+0430>"	"Mammalia"	855311	0	0	"2024/08/19 10:48"	"2024-08-19"	"2024-08-19 07:48:00 UTC"	"St. Petersburg"	1953	1953	""	"open"	"false"	""	""	6545995	""	"2024-12-02 18:05:36 UTC"	"2024-12-02 19:55:17 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2024-11-16 17:01:00 +0300"	"Hunter Camera"	"<U+041D><U+0435><U+043B><U+0438><U+0434><U+043E><U+0432><U+0441><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+0422><U+0432><U+0435><U+0440><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	56.4528555037	32.9860373891	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/253640116"	"https://inaturalist-open-data.s3.amazonaws.com/photos/454195219/medium.jpeg"	"ivanovdg19"	253640116	"<U+0415><U+043D><U+043E><U+0442><U+043E><U+0432><U+0438><U+0434><U+043D><U+0430><U+044F> <U+0441><U+043E><U+0431><U+0430><U+043A><U+0430>"	"Mammalia"	855311	0	0	"2024/11/16 17:01"	"2024-11-16"	"2024-11-16 14:01:00 UTC"	"St. Petersburg"	4	4	""	"open"	"false"	""	""	1417423	"Dmitry Ivanov"	"2024-11-30 16:33:35 UTC"	"2024-12-01 17:58:00 UTC"	"research"	"CC-BY"	NA	NA	"false"
"Nyctereutes procyonoides"	"2024-10-30 05:43:00 +0300"	"Hunter Camera"	"<U+041D><U+0435><U+043B><U+0438><U+0434><U+043E><U+0432><U+0441><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+0422><U+0432><U+0435><U+0440><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	56.4528584682	32.9860454357	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/253640097"	"https://inaturalist-open-data.s3.amazonaws.com/photos/454195152/medium.jpeg"	"ivanovdg19"	253640097	"<U+0415><U+043D><U+043E><U+0442><U+043E><U+0432><U+0438><U+0434><U+043D><U+0430><U+044F> <U+0441><U+043E><U+0431><U+0430><U+043A><U+0430>"	"Mammalia"	855311	0	0	"2024/10/30 05:43"	"2024-10-30"	"2024-10-30 02:43:00 UTC"	"St. Petersburg"	4	4	""	"open"	"false"	""	""	1417423	"Dmitry Ivanov"	"2024-11-30 16:33:31 UTC"	"2024-11-30 16:43:12 UTC"	"research"	"CC-BY"	NA	NA	"false"
"Nyctereutes procyonoides"	"2024-10-28 04:09:00 +0300"	"Hunter Camera"	"<U+041D><U+0435><U+043B><U+0438><U+0434><U+043E><U+0432><U+0441><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+0422><U+0432><U+0435><U+0440><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	56.4528614327	32.9860293425	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/253640093"	"https://inaturalist-open-data.s3.amazonaws.com/photos/454195110/medium.jpeg"	"ivanovdg19"	253640093	"<U+0415><U+043D><U+043E><U+0442><U+043E><U+0432><U+0438><U+0434><U+043D><U+0430><U+044F> <U+0441><U+043E><U+0431><U+0430><U+043A><U+0430>"	"Mammalia"	855311	0	0	"2024/10/28 04:09"	"2024-10-28"	"2024-10-28 01:09:00 UTC"	"St. Petersburg"	4	4	""	"open"	"false"	""	""	1417423	"Dmitry Ivanov"	"2024-11-30 16:33:30 UTC"	"2024-11-30 16:42:41 UTC"	"research"	"CC-BY"	NA	NA	"false"
"Nyctereutes procyonoides"	"2024-10-26 18:41:00 +0300"	"Hunter Camera"	"<U+041D><U+0435><U+043B><U+0438><U+0434><U+043E><U+0432><U+0441><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+0422><U+0432><U+0435><U+0440><U+0441><U+043A><U+0430><U+044F> <U+043E><U+0431><U+043B>., <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	56.4528465978	32.9860454357	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/253640084"	"https://inaturalist-open-data.s3.amazonaws.com/photos/454195085/medium.jpeg"	"ivanovdg19"	253640084	"<U+0415><U+043D><U+043E><U+0442><U+043E><U+0432><U+0438><U+0434><U+043D><U+0430><U+044F> <U+0441><U+043E><U+0431><U+0430><U+043A><U+0430>"	"Mammalia"	855311	0	0	"2024/10/26 18:41"	"2024-10-26"	"2024-10-26 15:41:00 UTC"	"St. Petersburg"	8	8	""	"open"	"false"	""	""	1417423	"Dmitry Ivanov"	"2024-11-30 16:33:28 UTC"	"2024-11-30 16:43:02 UTC"	"research"	"CC-BY"	NA	NA	"false"
"Nyctereutes procyonoides"	"2024-10-28 20:53:00 +0900"	""	"Simin-ro, Uijeongbu-si, Gyeonggi-do, South Korea"	37.7386647501	127.0538346628	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/252994321"	"https://inaturalist-open-data.s3.amazonaws.com/photos/452925770/medium.jpg"	"whaichi"	252994321	"Mainland Raccoon Dog"	"Mammalia"	855311	0	0	"2024/10/28 8:53 PM"	"2024-10-28"	"2024-10-28 11:53:00 UTC"	"Seoul"	10	10	""	"open"	"false"	""	""	160076	"Paul B."	"2024-11-25 03:09:32 UTC"	"2024-11-25 07:04:21 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2024-08-28 15:56:00 +0700"	""	"<U+0420><U+043E><U+043C><U+0430><U+043D><U+043E><U+0432><U+0441><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+0410><U+043B><U+0442><U+0430><U+0439><U+0441><U+043A><U+0438><U+0439> <U+043A><U+0440><U+0430><U+0439>, <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	52.5324738798	81.32572891	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/252841674"	"https://inaturalist-open-data.s3.amazonaws.com/photos/452659672/medium.jpeg"	"vladimirpankratov1"	252841674	"<U+0415><U+043D><U+043E><U+0442><U+043E><U+0432><U+0438><U+0434><U+043D><U+0430><U+044F> <U+0441><U+043E><U+0431><U+0430><U+043A><U+0430>"	"Mammalia"	855311	0	0	"2024/08/28 15:56"	"2024-08-28"	"2024-08-28 08:56:00 UTC"	"Asia/Barnaul"	NA	NA	""	"open"	"false"	""	""	1531776	"<U+0412><U+043B><U+0430><U+0434><U+0438><U+043C><U+0438><U+0440> <U+041F><U+0430><U+043D><U+043A><U+0440><U+0430><U+0442><U+043E><U+0432>"	"2024-11-24 07:22:27 UTC"	"2024-11-24 09:12:03 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2024-10-27 17:11:12 +0800"	""	"<U+949F><U+5C71><U+98CE><U+666F><U+540D><U+80DC><U+533A>, <U+5357><U+4EAC><U+5E02>, <U+6C5F><U+82CF><U+7701>, CN"	32.0716778333	118.8355633333	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/252269440"	"https://inaturalist-open-data.s3.amazonaws.com/photos/451562547/medium.jpeg"	"silentree"	252269440	"<U+8C89>"	"Mammalia"	855311	0	0	"2024-10-27 17:11:12+08:00"	"2024-10-27"	"2024-10-27 09:11:12 UTC"	"Beijing"	21	21	""	"open"	"false"	""	""	6298745	""	"2024-11-19 13:22:25 UTC"	"2024-11-19 13:33:05 UTC"	"research"	"CC-BY-NC"	NA	3	"false"
"Nyctereutes procyonoides"	"2024-11-09 15:09:10 +0100"	""	"Besko, Polska"	49.5841555556	21.9767944444	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/252031594"	"https://inaturalist-open-data.s3.amazonaws.com/photos/451083614/medium.jpeg"	"kuzianrafal_gr5"	252031594	"Jenot azjatycki"	"Mammalia"	855311	1	0	"2024-11-09 15:09:10"	"2024-11-09"	"2024-11-09 14:09:10 UTC"	"Warsaw"	NA	NA	""	"open"	"false"	""	""	7512662	""	"2024-11-17 16:15:50 UTC"	"2024-11-21 13:30:29 UTC"	"research"	"CC-BY-NC"	NA	2	"false"
"Nyctereutes procyonoides"	"2024-11-15 11:15:06 +0200"	"Screenshots of a wildlife camera video."	"64510 Närpes, Finland"	62.5063904492	21.2103006989	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/251754109"	"https://inaturalist-open-data.s3.amazonaws.com/photos/450527108/medium.jpeg"	"mialisah"	251754109	"Supikoira"	"Mammalia"	855311	5	0	"2024-11-15 11:15:06"	"2024-11-15"	"2024-11-15 09:15:06 UTC"	"Helsinki"	1005	1005	""	"open"	"false"	"gps"	"gps"	7158797	"Mia Lisa Huolman"	"2024-11-15 09:37:26 UTC"	"2024-11-17 17:43:32 UTC"	"research"	"CC-BY-NC"	NA	2	"false"
"Nyctereutes procyonoides"	"2020-09-25 20:15:00 +0300"	""	"CH50"	51.4152080767	30.0563888399	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/251684802"	"https://inaturalist-open-data.s3.amazonaws.com/photos/450385257/medium.jpeg"	"chornobyl_research_initiative"	251684802	"Mainland Raccoon Dog"	"Mammalia"	855311	0	0	"2020/09/25 8:15 PM"	"2020-09-25"	"2020-09-25 17:15:00 UTC"	"Kyiv"	2600	2600	""	"open"	"false"	""	""	8297252	"chornobyl_research_initiative"	"2024-11-14 18:03:51 UTC"	"2024-11-17 21:59:13 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2020-09-24 23:50:00 +0300"	""	"CH50"	51.4152080767	30.0563888399	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/251684796"	"https://inaturalist-open-data.s3.amazonaws.com/photos/450385162/medium.jpeg"	"chornobyl_research_initiative"	251684796	"Mainland Raccoon Dog"	"Mammalia"	855311	1	0	"2020/09/24 11:50 PM"	"2020-09-24"	"2020-09-24 20:50:00 UTC"	"Kyiv"	2600	2600	""	"open"	"false"	""	""	8297252	"chornobyl_research_initiative"	"2024-11-14 18:03:48 UTC"	"2024-11-15 01:01:39 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2020-09-18 02:16:00 +0300"	""	"CH50"	51.4152080767	30.0563888399	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/251684789"	"https://inaturalist-open-data.s3.amazonaws.com/photos/450384720/medium.jpeg"	"chornobyl_research_initiative"	251684789	"Mainland Raccoon Dog"	"Mammalia"	855311	1	0	"2020/09/18 2:16 AM"	"2020-09-18"	"2020-09-17 23:16:00 UTC"	"Kyiv"	2600	2600	""	"open"	"false"	""	""	8297252	"chornobyl_research_initiative"	"2024-11-14 18:03:45 UTC"	"2024-11-15 01:02:17 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2020-09-16 02:45:00 +0300"	""	"CH50"	51.4152080767	30.0563888399	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/251684788"	"https://inaturalist-open-data.s3.amazonaws.com/photos/450384518/medium.jpeg"	"chornobyl_research_initiative"	251684788	"Mainland Raccoon Dog"	"Mammalia"	855311	0	0	"2020/09/16 2:45 AM"	"2020-09-16"	"2020-09-15 23:45:00 UTC"	"Kyiv"	2600	2600	""	"open"	"false"	""	""	8297252	"chornobyl_research_initiative"	"2024-11-14 18:03:43 UTC"	"2024-11-15 01:02:30 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2020-09-15 05:01:00 +0300"	""	"CH50"	51.4152080767	30.0563888399	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/251684787"	"https://inaturalist-open-data.s3.amazonaws.com/photos/450384469/medium.jpeg"	"chornobyl_research_initiative"	251684787	"Mainland Raccoon Dog"	"Mammalia"	855311	1	0	"2020/09/15 5:01 AM"	"2020-09-15"	"2020-09-15 02:01:00 UTC"	"Kyiv"	2600	2600	""	"open"	"false"	""	""	8297252	"chornobyl_research_initiative"	"2024-11-14 18:03:43 UTC"	"2024-11-15 01:02:43 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2020-09-14 03:28:00 +0300"	""	"CH50"	51.4152080767	30.0563888399	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/251684785"	"https://inaturalist-open-data.s3.amazonaws.com/photos/450384330/medium.jpeg"	"chornobyl_research_initiative"	251684785	"Mainland Raccoon Dog"	"Mammalia"	855311	0	0	"2020/09/14 3:28 AM"	"2020-09-14"	"2020-09-14 00:28:00 UTC"	"Kyiv"	2600	2600	""	"open"	"false"	""	""	8297252	"chornobyl_research_initiative"	"2024-11-14 18:03:41 UTC"	"2024-11-15 01:03:02 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2020-09-08 00:33:00 +0300"	""	"CH50"	51.4152080767	30.0563888399	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/251684779"	"https://inaturalist-open-data.s3.amazonaws.com/photos/450383953/medium.jpeg"	"chornobyl_research_initiative"	251684779	"Mainland Raccoon Dog"	"Mammalia"	855311	0	0	"2020/09/08 12:33 AM"	"2020-09-08"	"2020-09-07 21:33:00 UTC"	"Kyiv"	2600	2600	""	"open"	"false"	""	""	8297252	"chornobyl_research_initiative"	"2024-11-14 18:03:40 UTC"	"2024-11-15 01:03:26 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Nyctereutes procyonoides"	"2020-08-10 23:38:00 +0300"	""	"CH50"	51.4152080767	30.0563888399	""	"Mainland Raccoon Dog"	"https://www.inaturalist.org/observations/251684773"	"https://inaturalist-open-data.s3.amazonaws.com/photos/450382629/medium.jpeg"	"chornobyl_research_initiative"	251684773	"Mainland Raccoon Dog"	"Mammalia"	855311	0	0	"2020/08/10 11:38 PM"	"2020-08-10"	"2020-08-10 20:38:00 UTC"	"Kyiv"	2600	2600	""	"open"	"false"	""	""	8297252	"chornobyl_research_initiative"	"2024-11-14 18:03:37 UTC"	"2024-11-18 09:44:54 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2025-01-16 15:48:55 -0800"	""	"Benton County, US-WA, US"	46.301540935	-119.2263523431	""	"American Mink"	"https://www.inaturalist.org/observations/258693912"	"https://inaturalist-open-data.s3.amazonaws.com/photos/464204528/medium.jpg"	"tgalhouse"	258693912	"American Mink"	"Mammalia"	1264432	1	0	"2025-01-16 15:48:55-08:00"	"2025-01-16"	"2025-01-16 23:48:55 UTC"	"Pacific Time (US & Canada)"	12108	27031	"obscured"	"open"	"true"	""	""	1706235	""	"2025-01-16 23:53:49 UTC"	"2025-01-17 08:29:47 UTC"	"research"	"CC-BY-NC"	NA	3	"false"
"Neogale vison"	"2025-01-15 13:34:49 -0800"	""	"Dry Creek, Beale Afb, CA, US"	39.1090552182	-121.3360926557	""	"American Mink"	"https://www.inaturalist.org/observations/258660452"	"https://inaturalist-open-data.s3.amazonaws.com/photos/464136859/medium.jpg"	"jzupan"	258660452	"American Mink"	"Mammalia"	1264432	0	0	"2025-01-15 13:34:49-08:00"	"2025-01-15"	"2025-01-15 21:34:49 UTC"	"Pacific Time (US & Canada)"	22	22	""	"open"	"false"	""	""	3820906	"Joshua Zupan"	"2025-01-16 16:14:49 UTC"	"2025-01-16 16:15:39 UTC"	"research"	"CC0"	NA	3	"false"
"Neogale vison"	"2024-11-20 12:30:00 -0500"	"Observed mink fishing for about 20 minutes. It was in constant motion, diving into the Wissahickon Creek and leaping along the water’s edge. Photos taken from video shot through my binoculars."	"Wissahickon Valley Park, Philadelphia, PA, US"	40.0279504152	-75.196973582	""	"American Mink"	"https://www.inaturalist.org/observations/258657121"	"https://inaturalist-open-data.s3.amazonaws.com/photos/464130209/medium.jpg"	"fwim"	258657121	"American Mink"	"Mammalia"	1264432	2	0	"2024-11-20 12:30:00-05:00"	"2024-11-20"	"2024-11-20 17:30:00 UTC"	"Eastern Time (US & Canada)"	223	223	""	"open"	"false"	""	""	8881566	""	"2025-01-16 15:30:52 UTC"	"2025-01-16 23:17:20 UTC"	"research"	"CC-BY-NC"	NA	3	"false"
"Neogale vison"	"2006-08-13 07:46:00 +1100"	""	"<U+041E><U+0431><U+043B><U+0443><U+0447><U+0435><U+043D><U+0441><U+043A><U+0438><U+0439> <U+0440>-<U+043D>, <U+0415><U+0432><U+0440><U+0435><U+0439><U+0441><U+043A><U+0430><U+044F> <U+0430><U+0432><U+0442><U+043E><U+043D><U+043E><U+043C><U+043D><U+0430><U+044F> <U+043E><U+0431><U+043B><U+0430><U+0441><U+0442><U+044C>, <U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>"	48.9923513433	133.0554465969	""	"American Mink"	"https://www.inaturalist.org/observations/258646844"	"https://inaturalist-open-data.s3.amazonaws.com/photos/464109321/medium.jpeg"	"andrey19780619"	258646844	"<U+0410><U+043C><U+0435><U+0440><U+0438><U+043A><U+0430><U+043D><U+0441><U+043A><U+0430><U+044F> <U+043D><U+043E><U+0440><U+043A><U+0430>"	"Mammalia"	1264432	0	0	"2006/08/13 07:46"	"2006-08-13"	"2006-08-12 20:46:00 UTC"	"Vladivostok"	61	61	""	"open"	"false"	""	""	7592243	""	"2025-01-16 12:51:10 UTC"	"2025-01-16 15:41:10 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2025-01-14 07:51:00 -0500"	""	"3 S Freeport Rd, Freeport, ME 04032, USA"	43.8421126	-70.0996166	""	"American Mink"	"https://www.inaturalist.org/observations/258598809"	"https://inaturalist-open-data.s3.amazonaws.com/photos/464009037/medium.jpeg"	"benw157"	258598809	"American Mink"	"Mammalia"	1264432	1	0	"2025/01/14 7:51 AM"	"2025-01-14"	"2025-01-14 12:51:00 UTC"	"Eastern Time (US & Canada)"	181	181	""	"open"	"false"	""	""	8880303	""	"2025-01-15 22:55:46 UTC"	"2025-01-16 16:49:02 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
"Neogale vison"	"2025-01-15 15:59:00 -0500"	""	"Leelanau County, MI, USA"	44.9254708731	-85.8730514533	""	"American Mink"	"https://www.inaturalist.org/observations/258594789"	"https://inaturalist-open-data.s3.amazonaws.com/photos/464000733/medium.jpg"	"celestemurphy44"	258594789	"American Mink"	"Mammalia"	1264432	1	0	"2025/01/15 3:59 PM"	"2025-01-15"	"2025-01-15 20:59:00 UTC"	"America/Detroit"	15	15	""	"open"	"false"	""	""	3150507	""	"2025-01-15 21:57:30 UTC"	"2025-01-16 22:13:05 UTC"	"research"	"CC-BY-NC"	NA	NA	"false"
